filename,mean_EffectiveCoordination,var_EffectiveCoordination,min_EffectiveCoordination,max_EffectiveCoordination,var_MeanBondLength,min_MeanBondLength,max_MeanBondLength,mean_BondLengthVariation,var_BondLengthVariation,min_BondLengthVariation,max_BondLengthVariation,var_CellVolume,mean_WCMagnitude_Shell1,mean_WCMagnitude_Shell2,mean_WCMagnitude_Shell3,MaxPackingEfficiency,mean_NeighDiff_shell1_Number,var_NeighDiff_shell1_Number,min_NeighDiff_shell1_Number,max_NeighDiff_shell1_Number,range_NeighDiff_shell1_Number,mean_NeighDiff_shell1_MendeleevNumber,var_NeighDiff_shell1_MendeleevNumber,min_NeighDiff_shell1_MendeleevNumber,max_NeighDiff_shell1_MendeleevNumber,range_NeighDiff_shell1_MendeleevNumber,mean_NeighDiff_shell1_AtomicWeight,var_NeighDiff_shell1_AtomicWeight,min_NeighDiff_shell1_AtomicWeight,max_NeighDiff_shell1_AtomicWeight,range_NeighDiff_shell1_AtomicWeight,mean_NeighDiff_shell1_MeltingT,var_NeighDiff_shell1_MeltingT,min_NeighDiff_shell1_MeltingT,max_NeighDiff_shell1_MeltingT,range_NeighDiff_shell1_MeltingT,mean_NeighDiff_shell1_Column,var_NeighDiff_shell1_Column,min_NeighDiff_shell1_Column,max_NeighDiff_shell1_Column,range_NeighDiff_shell1_Column,mean_NeighDiff_shell1_Row,var_NeighDiff_shell1_Row,min_NeighDiff_shell1_Row,max_NeighDiff_shell1_Row,range_NeighDiff_shell1_Row,mean_NeighDiff_shell1_CovalentRadius,var_NeighDiff_shell1_CovalentRadius,min_NeighDiff_shell1_CovalentRadius,max_NeighDiff_shell1_CovalentRadius,range_NeighDiff_shell1_CovalentRadius,mean_NeighDiff_shell1_Electronegativity,var_NeighDiff_shell1_Electronegativity,min_NeighDiff_shell1_Electronegativity,max_NeighDiff_shell1_Electronegativity,range_NeighDiff_shell1_Electronegativity,mean_NeighDiff_shell1_NsValence,var_NeighDiff_shell1_NsValence,min_NeighDiff_shell1_NsValence,max_NeighDiff_shell1_NsValence,range_NeighDiff_shell1_NsValence,mean_NeighDiff_shell1_NpValence,var_NeighDiff_shell1_NpValence,min_NeighDiff_shell1_NpValence,max_NeighDiff_shell1_NpValence,range_NeighDiff_shell1_NpValence,mean_NeighDiff_shell1_NdValence,var_NeighDiff_shell1_NdValence,min_NeighDiff_shell1_NdValence,max_NeighDiff_shell1_NdValence,range_NeighDiff_shell1_NdValence,mean_NeighDiff_shell1_NfValence,var_NeighDiff_shell1_NfValence,min_NeighDiff_shell1_NfValence,max_NeighDiff_shell1_NfValence,range_NeighDiff_shell1_NfValence,mean_NeighDiff_shell1_NValance,var_NeighDiff_shell1_NValance,min_NeighDiff_shell1_NValance,max_NeighDiff_shell1_NValance,range_NeighDiff_shell1_NValance,mean_NeighDiff_shell1_NsUnfilled,var_NeighDiff_shell1_NsUnfilled,min_NeighDiff_shell1_NsUnfilled,max_NeighDiff_shell1_NsUnfilled,range_NeighDiff_shell1_NsUnfilled,mean_NeighDiff_shell1_NpUnfilled,var_NeighDiff_shell1_NpUnfilled,min_NeighDiff_shell1_NpUnfilled,max_NeighDiff_shell1_NpUnfilled,range_NeighDiff_shell1_NpUnfilled,mean_NeighDiff_shell1_NdUnfilled,var_NeighDiff_shell1_NdUnfilled,min_NeighDiff_shell1_NdUnfilled,max_NeighDiff_shell1_NdUnfilled,range_NeighDiff_shell1_NdUnfilled,mean_NeighDiff_shell1_NfUnfilled,var_NeighDiff_shell1_NfUnfilled,min_NeighDiff_shell1_NfUnfilled,max_NeighDiff_shell1_NfUnfilled,range_NeighDiff_shell1_NfUnfilled,mean_NeighDiff_shell1_NUnfilled,var_NeighDiff_shell1_NUnfilled,min_NeighDiff_shell1_NUnfilled,max_NeighDiff_shell1_NUnfilled,range_NeighDiff_shell1_NUnfilled,mean_NeighDiff_shell1_GSvolume_pa,var_NeighDiff_shell1_GSvolume_pa,min_NeighDiff_shell1_GSvolume_pa,max_NeighDiff_shell1_GSvolume_pa,range_NeighDiff_shell1_GSvolume_pa,mean_NeighDiff_shell1_GSbandgap,var_NeighDiff_shell1_GSbandgap,min_NeighDiff_shell1_GSbandgap,max_NeighDiff_shell1_GSbandgap,range_NeighDiff_shell1_GSbandgap,mean_NeighDiff_shell1_GSmagmom,var_NeighDiff_shell1_GSmagmom,min_NeighDiff_shell1_GSmagmom,max_NeighDiff_shell1_GSmagmom,range_NeighDiff_shell1_GSmagmom,mean_NeighDiff_shell1_SpaceGroupNumber,var_NeighDiff_shell1_SpaceGroupNumber,min_NeighDiff_shell1_SpaceGroupNumber,max_NeighDiff_shell1_SpaceGroupNumber,range_NeighDiff_shell1_SpaceGroupNumber,mean_NeighDiff_shell1_AtomicVolume,var_NeighDiff_shell1_AtomicVolume,min_NeighDiff_shell1_AtomicVolume,max_NeighDiff_shell1_AtomicVolume,range_NeighDiff_shell1_AtomicVolume,mean_NeighDiff_shell1_BulkModulus,var_NeighDiff_shell1_BulkModulus,min_NeighDiff_shell1_BulkModulus,max_NeighDiff_shell1_BulkModulus,range_NeighDiff_shell1_BulkModulus,mean_NeighDiff_shell1_BoilingT,var_NeighDiff_shell1_BoilingT,min_NeighDiff_shell1_BoilingT,max_NeighDiff_shell1_BoilingT,range_NeighDiff_shell1_BoilingT,mean_NeighDiff_shell1_Density,var_NeighDiff_shell1_Density,min_NeighDiff_shell1_Density,max_NeighDiff_shell1_Density,range_NeighDiff_shell1_Density,mean_NeighDiff_shell1_ElectronAffinity,var_NeighDiff_shell1_ElectronAffinity,min_NeighDiff_shell1_ElectronAffinity,max_NeighDiff_shell1_ElectronAffinity,range_NeighDiff_shell1_ElectronAffinity,mean_NeighDiff_shell1_FirstIonizationEnergy,var_NeighDiff_shell1_FirstIonizationEnergy,min_NeighDiff_shell1_FirstIonizationEnergy,max_NeighDiff_shell1_FirstIonizationEnergy,range_NeighDiff_shell1_FirstIonizationEnergy,mean_NeighDiff_shell1_GSestBCClatcnt,var_NeighDiff_shell1_GSestBCClatcnt,min_NeighDiff_shell1_GSestBCClatcnt,max_NeighDiff_shell1_GSestBCClatcnt,range_NeighDiff_shell1_GSestBCClatcnt,mean_NeighDiff_shell1_HeatCapacityMass,var_NeighDiff_shell1_HeatCapacityMass,min_NeighDiff_shell1_HeatCapacityMass,max_NeighDiff_shell1_HeatCapacityMass,range_NeighDiff_shell1_HeatCapacityMass,mean_NeighDiff_shell1_HeatCapacityMolar,var_NeighDiff_shell1_HeatCapacityMolar,min_NeighDiff_shell1_HeatCapacityMolar,max_NeighDiff_shell1_HeatCapacityMolar,range_NeighDiff_shell1_HeatCapacityMolar,mean_NeighDiff_shell1_HeatFusion,var_NeighDiff_shell1_HeatFusion,min_NeighDiff_shell1_HeatFusion,max_NeighDiff_shell1_HeatFusion,range_NeighDiff_shell1_HeatFusion,mean_NeighDiff_shell1_GSestFCClatcnt,var_NeighDiff_shell1_GSestFCClatcnt,min_NeighDiff_shell1_GSestFCClatcnt,max_NeighDiff_shell1_GSestFCClatcnt,range_NeighDiff_shell1_GSestFCClatcnt,mean_NeighDiff_shell1_GSenergy_pa,var_NeighDiff_shell1_GSenergy_pa,min_NeighDiff_shell1_GSenergy_pa,max_NeighDiff_shell1_GSenergy_pa,range_NeighDiff_shell1_GSenergy_pa,mean_NeighDiff_shell1_HHIp,var_NeighDiff_shell1_HHIp,min_NeighDiff_shell1_HHIp,max_NeighDiff_shell1_HHIp,range_NeighDiff_shell1_HHIp,mean_NeighDiff_shell1_HHIr,var_NeighDiff_shell1_HHIr,min_NeighDiff_shell1_HHIr,max_NeighDiff_shell1_HHIr,range_NeighDiff_shell1_HHIr,mean_NeighDiff_shell1_ICSDVolume,var_NeighDiff_shell1_ICSDVolume,min_NeighDiff_shell1_ICSDVolume,max_NeighDiff_shell1_ICSDVolume,range_NeighDiff_shell1_ICSDVolume,mean_NeighDiff_shell1_IsAlkali,var_NeighDiff_shell1_IsAlkali,min_NeighDiff_shell1_IsAlkali,max_NeighDiff_shell1_IsAlkali,range_NeighDiff_shell1_IsAlkali,mean_NeighDiff_shell1_IsDBlock,var_NeighDiff_shell1_IsDBlock,min_NeighDiff_shell1_IsDBlock,max_NeighDiff_shell1_IsDBlock,range_NeighDiff_shell1_IsDBlock,mean_NeighDiff_shell1_IsFBlock,var_NeighDiff_shell1_IsFBlock,min_NeighDiff_shell1_IsFBlock,max_NeighDiff_shell1_IsFBlock,range_NeighDiff_shell1_IsFBlock,mean_NeighDiff_shell1_IsMetal,var_NeighDiff_shell1_IsMetal,min_NeighDiff_shell1_IsMetal,max_NeighDiff_shell1_IsMetal,range_NeighDiff_shell1_IsMetal,mean_NeighDiff_shell1_IsMetalloid,var_NeighDiff_shell1_IsMetalloid,min_NeighDiff_shell1_IsMetalloid,max_NeighDiff_shell1_IsMetalloid,range_NeighDiff_shell1_IsMetalloid,mean_NeighDiff_shell1_IsNonmetal,var_NeighDiff_shell1_IsNonmetal,min_NeighDiff_shell1_IsNonmetal,max_NeighDiff_shell1_IsNonmetal,range_NeighDiff_shell1_IsNonmetal,mean_NeighDiff_shell1_MiracleRadius,var_NeighDiff_shell1_MiracleRadius,min_NeighDiff_shell1_MiracleRadius,max_NeighDiff_shell1_MiracleRadius,range_NeighDiff_shell1_MiracleRadius,mean_NeighDiff_shell1_n_ws^third,var_NeighDiff_shell1_n_ws^third,min_NeighDiff_shell1_n_ws^third,max_NeighDiff_shell1_n_ws^third,range_NeighDiff_shell1_n_ws^third,mean_NeighDiff_shell1_OxidationStates,var_NeighDiff_shell1_OxidationStates,min_NeighDiff_shell1_OxidationStates,max_NeighDiff_shell1_OxidationStates,range_NeighDiff_shell1_OxidationStates,mean_NeighDiff_shell1_Polarizability,var_NeighDiff_shell1_Polarizability,min_NeighDiff_shell1_Polarizability,max_NeighDiff_shell1_Polarizability,range_NeighDiff_shell1_Polarizability,mean_NeighDiff_shell1_phi,var_NeighDiff_shell1_phi,min_NeighDiff_shell1_phi,max_NeighDiff_shell1_phi,range_NeighDiff_shell1_phi,mean_NeighDiff_shell1_ShearModulus,var_NeighDiff_shell1_ShearModulus,min_NeighDiff_shell1_ShearModulus,max_NeighDiff_shell1_ShearModulus,range_NeighDiff_shell1_ShearModulus,mean_NeighDiff_shell1_ZungerPP-r_s,var_NeighDiff_shell1_ZungerPP-r_s,min_NeighDiff_shell1_ZungerPP-r_s,max_NeighDiff_shell1_ZungerPP-r_s,range_NeighDiff_shell1_ZungerPP-r_s,mean_NeighDiff_shell1_ZungerPP-r_p,var_NeighDiff_shell1_ZungerPP-r_p,min_NeighDiff_shell1_ZungerPP-r_p,max_NeighDiff_shell1_ZungerPP-r_p,range_NeighDiff_shell1_ZungerPP-r_p,mean_NeighDiff_shell1_ZungerPP-r_d,var_NeighDiff_shell1_ZungerPP-r_d,min_NeighDiff_shell1_ZungerPP-r_d,max_NeighDiff_shell1_ZungerPP-r_d,range_NeighDiff_shell1_ZungerPP-r_d,mean_NeighDiff_shell1_ZungerPP-r_sigma,var_NeighDiff_shell1_ZungerPP-r_sigma,min_NeighDiff_shell1_ZungerPP-r_sigma,max_NeighDiff_shell1_ZungerPP-r_sigma,range_NeighDiff_shell1_ZungerPP-r_sigma,mean_NeighDiff_shell1_ZungerPP-r_pi,var_NeighDiff_shell1_ZungerPP-r_pi,min_NeighDiff_shell1_ZungerPP-r_pi,max_NeighDiff_shell1_ZungerPP-r_pi,range_NeighDiff_shell1_ZungerPP-r_pi,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,mean_AtomicVolume,maxdiff_AtomicVolume,dev_AtomicVolume,max_AtomicVolume,min_AtomicVolume,most_AtomicVolume,mean_BulkModulus,maxdiff_BulkModulus,dev_BulkModulus,max_BulkModulus,min_BulkModulus,most_BulkModulus,mean_BoilingT,maxdiff_BoilingT,dev_BoilingT,max_BoilingT,min_BoilingT,most_BoilingT,mean_Density,maxdiff_Density,dev_Density,max_Density,min_Density,most_Density,mean_ElectronAffinity,maxdiff_ElectronAffinity,dev_ElectronAffinity,max_ElectronAffinity,min_ElectronAffinity,most_ElectronAffinity,mean_FirstIonizationEnergy,maxdiff_FirstIonizationEnergy,dev_FirstIonizationEnergy,max_FirstIonizationEnergy,min_FirstIonizationEnergy,most_FirstIonizationEnergy,mean_GSestBCClatcnt,maxdiff_GSestBCClatcnt,dev_GSestBCClatcnt,max_GSestBCClatcnt,min_GSestBCClatcnt,most_GSestBCClatcnt,mean_HeatCapacityMass,maxdiff_HeatCapacityMass,dev_HeatCapacityMass,max_HeatCapacityMass,min_HeatCapacityMass,most_HeatCapacityMass,mean_HeatCapacityMolar,maxdiff_HeatCapacityMolar,dev_HeatCapacityMolar,max_HeatCapacityMolar,min_HeatCapacityMolar,most_HeatCapacityMolar,mean_HeatFusion,maxdiff_HeatFusion,dev_HeatFusion,max_HeatFusion,min_HeatFusion,most_HeatFusion,mean_GSestFCClatcnt,maxdiff_GSestFCClatcnt,dev_GSestFCClatcnt,max_GSestFCClatcnt,min_GSestFCClatcnt,most_GSestFCClatcnt,mean_GSenergy_pa,maxdiff_GSenergy_pa,dev_GSenergy_pa,max_GSenergy_pa,min_GSenergy_pa,most_GSenergy_pa,mean_HHIp,maxdiff_HHIp,dev_HHIp,max_HHIp,min_HHIp,most_HHIp,mean_HHIr,maxdiff_HHIr,dev_HHIr,max_HHIr,min_HHIr,most_HHIr,mean_ICSDVolume,maxdiff_ICSDVolume,dev_ICSDVolume,max_ICSDVolume,min_ICSDVolume,most_ICSDVolume,mean_IsAlkali,maxdiff_IsAlkali,dev_IsAlkali,max_IsAlkali,min_IsAlkali,most_IsAlkali,mean_IsDBlock,maxdiff_IsDBlock,dev_IsDBlock,max_IsDBlock,min_IsDBlock,most_IsDBlock,mean_IsFBlock,maxdiff_IsFBlock,dev_IsFBlock,max_IsFBlock,min_IsFBlock,most_IsFBlock,mean_IsMetal,maxdiff_IsMetal,dev_IsMetal,max_IsMetal,min_IsMetal,most_IsMetal,mean_IsMetalloid,maxdiff_IsMetalloid,dev_IsMetalloid,max_IsMetalloid,min_IsMetalloid,most_IsMetalloid,mean_IsNonmetal,maxdiff_IsNonmetal,dev_IsNonmetal,max_IsNonmetal,min_IsNonmetal,most_IsNonmetal,mean_MiracleRadius,maxdiff_MiracleRadius,dev_MiracleRadius,max_MiracleRadius,min_MiracleRadius,most_MiracleRadius,mean_n_ws^third,maxdiff_n_ws^third,dev_n_ws^third,max_n_ws^third,min_n_ws^third,most_n_ws^third,mean_OxidationStates,maxdiff_OxidationStates,dev_OxidationStates,max_OxidationStates,min_OxidationStates,most_OxidationStates,mean_Polarizability,maxdiff_Polarizability,dev_Polarizability,max_Polarizability,min_Polarizability,most_Polarizability,mean_phi,maxdiff_phi,dev_phi,max_phi,min_phi,most_phi,mean_ShearModulus,maxdiff_ShearModulus,dev_ShearModulus,max_ShearModulus,min_ShearModulus,most_ShearModulus,mean_ZungerPP-r_s,maxdiff_ZungerPP-r_s,dev_ZungerPP-r_s,max_ZungerPP-r_s,min_ZungerPP-r_s,most_ZungerPP-r_s,mean_ZungerPP-r_p,maxdiff_ZungerPP-r_p,dev_ZungerPP-r_p,max_ZungerPP-r_p,min_ZungerPP-r_p,most_ZungerPP-r_p,mean_ZungerPP-r_d,maxdiff_ZungerPP-r_d,dev_ZungerPP-r_d,max_ZungerPP-r_d,min_ZungerPP-r_d,most_ZungerPP-r_d,mean_ZungerPP-r_sigma,maxdiff_ZungerPP-r_sigma,dev_ZungerPP-r_sigma,max_ZungerPP-r_sigma,min_ZungerPP-r_sigma,most_ZungerPP-r_sigma,mean_ZungerPP-r_pi,maxdiff_ZungerPP-r_pi,dev_ZungerPP-r_pi,max_ZungerPP-r_pi,min_ZungerPP-r_pi,most_ZungerPP-r_pi,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,counter
0_Cl4Pd2_aflow00ee65a6b4396cc9,9.402740498,1.622564794,6.968893308,10.61966409,0.076694342,0.884958488,1.057520756,0.218277447,0.027963116,0.197305109,0.260222121,0.137461015,0.302510038,0.096373987,0.081494466,0.246161695,16.78790715,6.860150232,11.64279448,27.0781325,15.43533802,18.52458721,7.569820945,12.8472215,29.87931862,17.03209713,41.08232438,16.78773384,28.491524,66.26392515,37.77240115,958.9078899,391.8446845,665.0243765,1546.674917,881.6505402,4.052253451,1.655898332,2.810329702,6.536100949,3.725771247,1.1577867,0.473113809,0.802951344,1.867457414,1.06450607,21.41905396,8.752605468,14.85459986,34.54796216,19.6933623,0.555737616,0.227094628,0.385416645,0.896379559,0.510962914,1.1577867,0.473113809,0.802951344,1.867457414,1.06450607,2.894466751,1.182784523,2.007378359,4.668643535,2.661265176,5.788933502,2.365569045,4.014756718,9.33728707,5.322530352,0,0,0,0,0,1.736680051,0.709670714,1.204427015,2.801186121,1.596759106,0,0,0,0,0,0.57889335,0.236556905,0.401475672,0.933728707,0.532253035,0,0,0,0,0,0,0,0,0,0,0.57889335,0.236556905,0.401475672,0.933728707,0.532253035,5.83958667,2.386267775,4.049885839,9.418988332,5.369102493,1.443181122,0.589736363,1.00087885,2.327785667,1.326906817,0,0,0,0,0,93.20182938,38.08566163,64.63758315,150.3303218,85.69273867,10595.37422,4329.655759,7348.132398,17089.85786,9741.725458,103.5640203,42.32003022,71.82399768,167.0440657,95.220068,1734.966526,708.9705052,1203.238647,2798.422284,1595.183637,6958.174186,2843.363369,4825.651659,11223.21924,6397.567581,170.9472063,69.85525391,118.5557659,275.7300872,157.1743213,2.680698803,1.095431155,1.859125437,4.323845535,2.464720098,0.343419292,0.140333629,0.23816907,0.553919736,0.315750666,0.136039937,0.055590873,0.094346783,0.219426246,0.125079463,4.613201107,1.885121972,3.199359628,7.440884066,4.241524438,7.838215961,3.202980488,5.435980596,12.64268669,7.206706097,0.432681195,0.176809293,0.300074225,0.697895135,0.39782091,1.941226699,0.793255923,1.346284756,3.131110583,1.784825827,984.1186953,402.1467377,682.508642,1587.338802,904.8301599,4052.253451,1655.898332,2810.329702,6536.100949,3725.771247,8.295541708,3.389860442,5.753146376,13.38033237,7.627185995,0,0,0,0,0,0.57889335,0.236556905,0.401475672,0.933728707,0.532253035,0,0,0,0,0,0.57889335,0.236556905,0.401475672,0.933728707,0.532253035,0,0,0,0,0,0.57889335,0.236556905,0.401475672,0.933728707,0.532253035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.516700577,0.61977909,1.05186626,2.446369212,1.394502952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.335758143,0.137203005,0.23285589,0.54156265,0.30870676,0.497848281,0.203438938,0.345269078,0.803006688,0.45773761,NaN,NaN,NaN,NaN,NaN,0.833606424,0.340641943,0.578124967,1.344569338,0.766444371,0.162090138,0.066235933,0.112413188,0.261444038,0.14903085,2,0.745355992,0.693361274,0.670782206,0.667408235,0.666731742,26.66666667,29,12.88888889,46,17,17,83.33333333,32,14.22222222,94,62,94,59.10866667,70.967,31.54088889,106.42,35.453,35.453,723.75,1656.45,736.2,1828.05,171.6,171.6,14.66666667,7,3.111111111,17,10,17,3.666666667,2,0.888888889,5,3,3,114.3333333,37,16.44444444,139,102,102,2.84,0.96,0.426666667,3.16,2.2,3.16,1.333333333,2,0.888888889,2,0,2,3.333333333,5,2.222222222,5,0,5,3.333333333,10,4.444444444,10,0,0,0,0,0,0,0,0,8,3,1.333333333,10,7,7,0,0,0,0,0,0,0.666666667,1,0.444444444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.444444444,1,0,1,21.135,10.0875,4.483333333,24.4975,14.41,24.4975,1.662,2.493,1.108,2.493,0,2.493,0,0,0,0,0,0,117.6666667,161,71.55555556,225,64,64,12216.57082,18302.80865,8134.581623,18317.50704,14.69838627,18317.50704,60.73333333,178.9,79.51111111,180,1.1,1.1,1237.973333,2997.04,1332.017778,3236,238.96,238.96,4009.809333,12019.786,5342.127111,12023,3.214,3.214,250.5666667,295.3,131.2444444,349,53.7,349,11.42405333,4.63073,2.058102222,12.96763,8.3369,12.96763,3.46143653,0.593234129,0.263659613,3.65918124,3.065947111,3.65918124,0.400666667,0.235,0.104444444,0.479,0.244,0.479,31.29266667,7.969,3.541777778,33.949,25.98,33.949,7.713333333,13.54,6.017777778,16.74,3.2,3.2,4.361136747,0.747428166,0.332190296,4.610279469,3.862851303,4.610279469,-2.902214027,3.353340815,1.490373696,-1.784433755,-5.13777457,-1.784433755,2066.666667,1700,755.5555556,3200,1500,1500,3333.333333,7000,3111.111111,8000,1000,1000,24.27333333,14.33,6.368888889,29.05,14.72,29.05,0,0,0,0,0,0,0.333333333,1,0.444444444,1,0,0,0,0,0,0,0,0,0.333333333,1,0.444444444,1,0,0,0,0,0,0,0,0,0.666666667,1,0.444444444,1,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.053333333,2.62,1.164444444,4.8,2.18,2.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.693333333,0.58,0.257777778,1.08,0.5,0.5,0.796666667,0.86,0.382222222,1.37,0.51,0.51,NaN,NaN,NaN,NaN,NaN,NaN,1.49,1.44,0.64,2.45,1.01,1.01,0.103333333,0.28,0.124444444,0.29,0.01,0.01,0.166666667,0.416666667,0.416666667,0,1,0.205784147,0.091459621,0
